"Date","station_name","pm25_value","measurement_quality","Latitude","Longitude","Altitude..m."
"2014-01-07","Harwell",3,"V",51.571078,-1.325283,126
"2014-01-07","Hull Freetown",7,"V",53.74878,-0.341222,4
"2014-01-07","Leamington Spa",6,"V",52.28881,-1.533119,55
"2014-01-07","Leamington Spa Rugby Road",4,"V",52.294884,-1.542911,66
"2014-01-07","Leeds Centre",5,"V",53.80378,-1.546472,78
"2014-01-07","Leeds Headingley Kerbside",4,"V",53.819972,-1.576361,85
"2014-01-07","Leicester University",8,"V",52.619823,-1.127311,83
"2014-01-07","Liverpool Speke",6,"V",53.34633,-2.844333,26
"2014-01-07","London Bloomsbury",9,"V",51.52229,-0.125889,20
"2014-01-07","London Eltham",8,"V",51.45258,0.070766,60
"2014-01-07","London Harrow Stanmore",7,"V",51.617333,-0.298777,79
"2014-01-07","London Marylebone Road",12,"V",51.52253,-0.154611,35
"2014-01-07","London N. Kensington",8,"V",51.52105,-0.213492,5
"2014-01-07","Manchester Piccadilly",3,"V",53.48152,-2.237881,57
"2014-01-07","Middlesbrough",5,"V",54.569297,-1.220874,10
"2014-01-07","Newcastle Centre",5,"V",54.97825,-1.610528,45
"2014-01-07","Newport",9,"V",51.601203,-2.977281,24
"2014-01-07","Norwich Lakenfields",6,"V",52.614193,1.301976,36
"2014-01-07","Nottingham Centre",3,"V",52.95473,-1.146447,41
"2014-01-07","Oxford St Ebbes",9,"V",51.744806,-1.260278,58
"2014-01-07","Port Talbot Margam",25,"V",51.58395,-3.770822,5
"2014-01-07","Portsmouth",12,"V",50.82881,-1.068583,5
"2014-01-07","Preston",6,"V",53.76559,-2.680353,40
"2014-01-07","Reading New Town",3,"V",51.45309,-0.944067,58
"2014-01-07","Salford Eccles",8,"V",53.48481,-2.334139,30
"2014-01-07","Saltash Callington Road",10,"V",50.411463,-4.227678,65
"2014-01-07","Sandy Roadside",6,"V",52.132417,-0.300306,22
"2014-01-07","Sheffield Devonshire Green",3,"V",53.378622,-1.478096,89
"2014-01-07","Southampton Centre",11,"V",50.90814,-1.395778,7
"2014-01-07","Southend-on-Sea",7,"V",51.544206,0.678408,37
"2014-01-07","Stanford-le-Hope Roadside",10,"V",51.518167,0.439548,18
"2014-01-07","Stockton-on-Tees Eaglescliffe",5,"V",54.516667,-1.358547,29
"2014-01-07","Stoke-on-Trent Centre",6,"V",53.02821,-2.175133,172
"2014-01-07","Storrington Roadside",7,"V",50.916932,-0.449548,41
"2014-01-07","Sunderland Silksworth",6,"V",54.88361,-1.406878,110
"2014-01-07","Swansea Roadside",8,"V",51.632696,-3.947374,61
"2014-01-07","Warrington",7,"V",53.38928,-2.615358,11
"2014-01-07","Wigan Centre",8,"V",53.54914,-2.638139,45
"2014-01-07","York Bootham",6,"V",53.967513,-1.086514,15
"2014-01-07","York Fishergate",6,"V",53.951889,-1.075861,16
"2014-01-08","Aberdeen",6,"V",57.15736,-2.094278,20
"2014-01-08","Auchencorth Moss",3,"V",55.79216,-3.2429,260
"2014-01-08","Barnstaple A39",6,"V",51.074793,-4.041924,13
"2014-01-08","Belfast Centre",19,"V",54.59965,-5.928833,10
"2014-01-08","Birmingham Acocks Green",6,"V",52.437165,-1.829999,134
"2014-01-08","Birmingham Tyburn",7,"V",52.511722,-1.830583,93
"2014-01-08","Bristol St Paul's",8,"V",51.462839,-2.584482,15
"2014-01-08","Camden Kerbside",9,"V",51.54421,-0.175269,50
"2014-01-08","Cardiff Centre",9,"V",51.48178,-3.17625,12
"2014-01-08","Carlisle Roadside",12,"V",54.894834,-2.945307,11
"2014-01-08","Chatham Roadside",7,"V",51.374264,0.54797,80
"2014-01-08","Chepstow A48",9,"V",51.638094,-2.678731,67
"2014-01-08","Chesterfield",7,"V",53.230583,-1.433611,86
"2014-01-08","Chesterfield Roadside",7,"V",53.231722,-1.456944,96
"2014-01-08","Derry",37,"V",55.001225,-7.329115,32
"2014-01-08","Eastbourne",7,"V",50.805778,0.271611,7
"2014-01-08","Edinburgh St Leonards",6,"V",55.945589,-3.182186,81
"2014-01-08","Glasgow Kerbside",11,"V",55.85917,-4.258889,10
"2014-01-08","Glasgow Townhead",6,"V",55.865782,-4.243631,40
"2014-01-08","Grangemouth",3,"V",56.010319,-3.704399,4
"2014-01-08","Haringey Roadside",10,"V",51.5993,-0.068218,10
"2014-01-08","Harwell",4,"V",51.571078,-1.325283,126
"2014-01-08","Hull Freetown",10,"V",53.74878,-0.341222,4
"2014-01-08","Leamington Spa",7,"V",52.28881,-1.533119,55
"2014-01-08","Leamington Spa Rugby Road",7,"V",52.294884,-1.542911,66
"2014-01-08","Leeds Centre",7,"V",53.80378,-1.546472,78
"2014-01-08","Leeds Headingley Kerbside",8,"V",53.819972,-1.576361,85
"2014-01-08","Leicester University",9,"V",52.619823,-1.127311,83
"2014-01-08","Liverpool Speke",7,"V",53.34633,-2.844333,26
"2014-01-08","London Bloomsbury",9,"V",51.52229,-0.125889,20
"2014-01-08","London Harlington",9,"V",51.48879,-0.441614,35
"2014-01-08","London Harrow Stanmore",8,"V",51.617333,-0.298777,79
"2014-01-08","London Marylebone Road",14,"V",51.52253,-0.154611,35
"2014-01-08","London N. Kensington",9,"V",51.52105,-0.213492,5
"2014-01-08","Manchester Piccadilly",3,"V",53.48152,-2.237881,57
"2014-01-08","Middlesbrough",6,"V",54.569297,-1.220874,10
"2014-01-08","Newcastle Centre",5,"V",54.97825,-1.610528,45
"2014-01-08","Newport",8,"V",51.601203,-2.977281,24
"2014-01-08","Norwich Lakenfields",7,"V",52.614193,1.301976,36
"2014-01-08","Nottingham Centre",7,"V",52.95473,-1.146447,41
"2014-01-08","Oxford St Ebbes",10,"V",51.744806,-1.260278,58
"2014-01-08","Port Talbot Margam",16,"V",51.58395,-3.770822,5
"2014-01-08","Portsmouth",11,"V",50.82881,-1.068583,5
"2014-01-08","Preston",8,"V",53.76559,-2.680353,40
"2014-01-08","Reading New Town",2,"V",51.45309,-0.944067,58
"2014-01-08","Salford Eccles",11,"V",53.48481,-2.334139,30
"2014-01-08","Saltash Callington Road",6,"V",50.411463,-4.227678,65
"2014-01-08","Sandy Roadside",8,"V",52.132417,-0.300306,22
"2014-01-08","Sheffield Devonshire Green",6,"V",53.378622,-1.478096,89
"2014-01-08","Southampton Centre",10,"V",50.90814,-1.395778,7
"2014-01-08","Southend-on-Sea",5,"V",51.544206,0.678408,37
"2014-01-08","Stanford-le-Hope Roadside",9,"V",51.518167,0.439548,18
"2014-01-08","Stockton-on-Tees Eaglescliffe",6,"V",54.516667,-1.358547,29
"2014-01-08","Stoke-on-Trent Centre",9,"V",53.02821,-2.175133,172
"2014-01-08","Storrington Roadside",6,"V",50.916932,-0.449548,41
"2014-01-08","Sunderland Silksworth",6,"V",54.88361,-1.406878,110
"2014-01-08","Swansea Roadside",9,"V",51.632696,-3.947374,61
"2014-01-08","Wigan Centre",9,"V",53.54914,-2.638139,45
"2014-01-08","York Bootham",7,"V",53.967513,-1.086514,15
"2014-01-08","York Fishergate",8,"V",53.951889,-1.075861,16
"2014-01-09","Aberdeen",5,"V",57.15736,-2.094278,20
"2014-01-09","Auchencorth Moss",3,"V",55.79216,-3.2429,260
"2014-01-09","Barnstaple A39",4,"V",51.074793,-4.041924,13
"2014-01-09","Belfast Centre",11,"V",54.59965,-5.928833,10
"2014-01-09","Birmingham Acocks Green",3,"V",52.437165,-1.829999,134
"2014-01-09","Birmingham Tyburn",4,"V",52.511722,-1.830583,93
"2014-01-09","Bristol St Paul's",5,"V",51.462839,-2.584482,15
"2014-01-09","Camden Kerbside",7,"V",51.54421,-0.175269,50
"2014-01-09","Cardiff Centre",7,"V",51.48178,-3.17625,12
"2014-01-09","Carlisle Roadside",9,"V",54.894834,-2.945307,11
"2014-01-09","Chatham Roadside",7,"V",51.374264,0.54797,80
"2014-01-09","Chepstow A48",10,"V",51.638094,-2.678731,67
"2014-01-09","Chesterfield",6,"V",53.230583,-1.433611,86
"2014-01-09","Chesterfield Roadside",5,"V",53.231722,-1.456944,96
"2014-01-09","Derry",22,"V",55.001225,-7.329115,32
"2014-01-09","Eastbourne",6,"V",50.805778,0.271611,7
"2014-01-09","Edinburgh St Leonards",8,"V",55.945589,-3.182186,81
"2014-01-09","Glasgow Kerbside",14,"V",55.85917,-4.258889,10
"2014-01-09","Glasgow Townhead",6,"V",55.865782,-4.243631,40
"2014-01-09","Grangemouth",4,"V",56.010319,-3.704399,4
"2014-01-09","Haringey Roadside",6,"V",51.5993,-0.068218,10
"2014-01-09","Harwell",2,"V",51.571078,-1.325283,126
"2014-01-09","Hull Freetown",7,"V",53.74878,-0.341222,4
"2014-01-09","Leamington Spa",4,"V",52.28881,-1.533119,55
"2014-01-09","Leamington Spa Rugby Road",6,"V",52.294884,-1.542911,66
"2014-01-09","Leeds Centre",5,"V",53.80378,-1.546472,78
"2014-01-09","Leeds Headingley Kerbside",5,"V",53.819972,-1.576361,85
"2014-01-09","Leicester University",7,"V",52.619823,-1.127311,83
"2014-01-09","London Bloomsbury",6,"V",51.52229,-0.125889,20
"2014-01-09","London Harlington",8,"V",51.48879,-0.441614,35
"2014-01-09","London Harrow Stanmore",6,"V",51.617333,-0.298777,79
"2014-01-09","London Marylebone Road",12,"V",51.52253,-0.154611,35
"2014-01-09","London N. Kensington",7,"V",51.52105,-0.213492,5
"2014-01-09","Manchester Piccadilly",6,"V",53.48152,-2.237881,57
"2014-01-09","Middlesbrough",4,"V",54.569297,-1.220874,10
"2014-01-09","Newcastle Centre",4,"V",54.97825,-1.610528,45
"2014-01-09","Newport",8,"V",51.601203,-2.977281,24
"2014-01-09","Norwich Lakenfields",5,"V",52.614193,1.301976,36
"2014-01-09","Nottingham Centre",5,"V",52.95473,-1.146447,41
"2014-01-09","Oxford St Ebbes",8,"V",51.744806,-1.260278,58
"2014-01-09","Port Talbot Margam",10,"V",51.58395,-3.770822,5
"2014-01-09","Portsmouth",9,"V",50.82881,-1.068583,5
"2014-01-09","Preston",7,"V",53.76559,-2.680353,40
"2014-01-09","Reading New Town",2,"V",51.45309,-0.944067,58
"2014-01-09","Salford Eccles",10,"V",53.48481,-2.334139,30
"2014-01-09","Saltash Callington Road",6,"V",50.411463,-4.227678,65
"2014-01-09","Sandy Roadside",4,"V",52.132417,-0.300306,22
"2014-01-09","Sheffield Devonshire Green",3,"V",53.378622,-1.478096,89
"2014-01-09","Southampton Centre",10,"V",50.90814,-1.395778,7
"2014-01-09","Southend-on-Sea",5,"V",51.544206,0.678408,37
"2014-01-09","Stanford-le-Hope Roadside",8,"V",51.518167,0.439548,18
"2014-01-09","Stockton-on-Tees Eaglescliffe",1,"V",54.516667,-1.358547,29
"2014-01-09","Stoke-on-Trent Centre",7,"V",53.02821,-2.175133,172
"2014-01-09","Storrington Roadside",7,"V",50.916932,-0.449548,41
"2014-01-09","Sunderland Silksworth",4,"V",54.88361,-1.406878,110
"2014-01-09","Swansea Roadside",6,"V",51.632696,-3.947374,61
"2014-01-09","Wigan Centre",9,"V",53.54914,-2.638139,45
"2014-01-09","York Bootham",5,"V",53.967513,-1.086514,15
"2014-01-09","York Fishergate",5,"V",53.951889,-1.075861,16
"2014-01-10","Aberdeen",7,"V",57.15736,-2.094278,20
"2014-01-10","Auchencorth Moss",3,"V",55.79216,-3.2429,260
"2014-01-10","Barnstaple A39",3,"V",51.074793,-4.041924,13
"2014-01-10","Belfast Centre",7,"V",54.59965,-5.928833,10
"2014-01-10","Birmingham Acocks Green",6,"V",52.437165,-1.829999,134
"2014-01-10","Birmingham Tyburn",7,"V",52.511722,-1.830583,93
"2014-01-10","Bristol St Paul's",7,"V",51.462839,-2.584482,15
"2014-01-10","Camden Kerbside",10,"V",51.54421,-0.175269,50
"2014-01-10","Cardiff Centre",8,"V",51.48178,-3.17625,12
"2014-01-10","Carlisle Roadside",7,"V",54.894834,-2.945307,11
"2014-01-10","Chatham Roadside",7,"V",51.374264,0.54797,80
"2014-01-10","Chepstow A48",9,"V",51.638094,-2.678731,67
"2014-01-10","Chesterfield",7,"V",53.230583,-1.433611,86
"2014-01-10","Chesterfield Roadside",6,"V",53.231722,-1.456944,96
"2014-01-10","Derry",35,"V",55.001225,-7.329115,32
"2014-01-10","Eastbourne",7,"V",50.805778,0.271611,7
"2014-01-10","Edinburgh St Leonards",5,"V",55.945589,-3.182186,81
"2014-01-10","Glasgow Kerbside",14,"V",55.85917,-4.258889,10
"2014-01-10","Glasgow Townhead",5,"V",55.865782,-4.243631,40
"2014-01-10","Grangemouth",4,"V",56.010319,-3.704399,4
"2014-01-10","Haringey Roadside",9,"V",51.5993,-0.068218,10
"2014-01-10","Harwell",2,"V",51.571078,-1.325283,126
"2014-01-10","Hull Freetown",13,"V",53.74878,-0.341222,4
"2014-01-10","Leamington Spa",7,"V",52.28881,-1.533119,55
"2014-01-10","Leamington Spa Rugby Road",10,"V",52.294884,-1.542911,66
"2014-01-10","Leeds Centre",9,"V",53.80378,-1.546472,78
"2014-01-10","Leeds Headingley Kerbside",8,"V",53.819972,-1.576361,85
"2014-01-10","Leicester University",13,"V",52.619823,-1.127311,83
"2014-01-10","London Bloomsbury",7,"V",51.52229,-0.125889,20
"2014-01-10","London Eltham",6,"V",51.45258,0.070766,60
"2014-01-10","London Harlington",10,"V",51.48879,-0.441614,35
"2014-01-10","London Harrow Stanmore",9,"V",51.617333,-0.298777,79
"2014-01-10","London Marylebone Road",16,"V",51.52253,-0.154611,35
"2014-01-10","London N. Kensington",9,"V",51.52105,-0.213492,5
"2014-01-10","Manchester Piccadilly",10,"V",53.48152,-2.237881,57
"2014-01-10","Middlesbrough",6,"V",54.569297,-1.220874,10
"2014-01-10","Newcastle Centre",4,"V",54.97825,-1.610528,45
"2014-01-10","Newport",8,"V",51.601203,-2.977281,24
"2014-01-10","Norwich Lakenfields",8,"V",52.614193,1.301976,36
"2014-01-10","Nottingham Centre",6,"V",52.95473,-1.146447,41
"2014-01-10","Oxford St Ebbes",8,"V",51.744806,-1.260278,58
"2014-01-10","Port Talbot Margam",19,"V",51.58395,-3.770822,5
"2014-01-10","Portsmouth",12,"V",50.82881,-1.068583,5
"2014-01-10","Preston",7,"V",53.76559,-2.680353,40
"2014-01-10","Reading New Town",3,"V",51.45309,-0.944067,58
"2014-01-10","Salford Eccles",10,"V",53.48481,-2.334139,30
"2014-01-10","Saltash Callington Road",8,"V",50.411463,-4.227678,65
"2014-01-10","Sandy Roadside",6,"V",52.132417,-0.300306,22
"2014-01-10","Sheffield Devonshire Green",5,"V",53.378622,-1.478096,89
"2014-01-10","Southampton Centre",15,"V",50.90814,-1.395778,7
"2014-01-10","Southend-on-Sea",6,"V",51.544206,0.678408,37
"2014-01-10","Stanford-le-Hope Roadside",9,"V",51.518167,0.439548,18
"2014-01-10","Stockton-on-Tees Eaglescliffe",6,"V",54.516667,-1.358547,29
"2014-01-10","Stoke-on-Trent Centre",8,"V",53.02821,-2.175133,172
"2014-01-10","Storrington Roadside",4,"V",50.916932,-0.449548,41
"2014-01-10","Sunderland Silksworth",6,"V",54.88361,-1.406878,110
"2014-01-10","Swansea Roadside",5,"V",51.632696,-3.947374,61
"2014-01-10","Wigan Centre",10,"V",53.54914,-2.638139,45
"2014-01-10","York Bootham",11,"V",53.967513,-1.086514,15
"2014-01-10","York Fishergate",11,"V",53.951889,-1.075861,16
"2014-01-11","Aberdeen",4,"V",57.15736,-2.094278,20
"2014-01-11","Auchencorth Moss",2,"V",55.79216,-3.2429,260
"2014-01-11","Barnstaple A39",9,"V",51.074793,-4.041924,13
"2014-01-11","Belfast Centre",19,"V",54.59965,-5.928833,10
"2014-01-11","Birmingham Acocks Green",13,"V",52.437165,-1.829999,134
"2014-01-11","Birmingham Tyburn",15,"V",52.511722,-1.830583,93
"2014-01-11","Bristol St Paul's",16,"V",51.462839,-2.584482,15
"2014-01-11","Camden Kerbside",13,"V",51.54421,-0.175269,50
"2014-01-11","Cardiff Centre",17,"V",51.48178,-3.17625,12
"2014-01-11","Carlisle Roadside",14,"V",54.894834,-2.945307,11
"2014-01-11","Chatham Roadside",12,"V",51.374264,0.54797,80
"2014-01-11","Chepstow A48",14,"V",51.638094,-2.678731,67
"2014-01-11","Chesterfield",6,"V",53.230583,-1.433611,86
"2014-01-11","Chesterfield Roadside",6,"V",53.231722,-1.456944,96
"2014-01-11","Derry",23,"V",55.001225,-7.329115,32
"2014-01-11","Eastbourne",16,"V",50.805778,0.271611,7
"2014-01-11","Edinburgh St Leonards",6,"V",55.945589,-3.182186,81
"2014-01-11","Glasgow Kerbside",12,"V",55.85917,-4.258889,10
"2014-01-11","Glasgow Townhead",4,"V",55.865782,-4.243631,40
"2014-01-11","Grangemouth",3,"V",56.010319,-3.704399,4
"2014-01-11","Haringey Roadside",16,"V",51.5993,-0.068218,10
"2014-01-11","Harwell",3,"V",51.571078,-1.325283,126
"2014-01-11","Hull Freetown",10,"V",53.74878,-0.341222,4
"2014-01-11","Leamington Spa",11,"V",52.28881,-1.533119,55
"2014-01-11","Leamington Spa Rugby Road",13,"V",52.294884,-1.542911,66
"2014-01-11","Leeds Centre",7,"V",53.80378,-1.546472,78
"2014-01-11","Leeds Headingley Kerbside",9,"V",53.819972,-1.576361,85
"2014-01-11","Leicester University",14,"V",52.619823,-1.127311,83
"2014-01-11","London Bloomsbury",9,"V",51.52229,-0.125889,20
"2014-01-11","London Eltham",11,"V",51.45258,0.070766,60
"2014-01-11","London Harlington",17,"V",51.48879,-0.441614,35
"2014-01-11","London Harrow Stanmore",9,"V",51.617333,-0.298777,79
"2014-01-11","London Marylebone Road",12,"V",51.52253,-0.154611,35
"2014-01-11","London N. Kensington",15,"V",51.52105,-0.213492,5
"2014-01-11","Manchester Piccadilly",13,"V",53.48152,-2.237881,57
"2014-01-11","Middlesbrough",6,"V",54.569297,-1.220874,10
"2014-01-11","Newcastle Centre",4,"V",54.97825,-1.610528,45
"2014-01-11","Newport",16,"V",51.601203,-2.977281,24
"2014-01-11","Norwich Lakenfields",9,"V",52.614193,1.301976,36
"2014-01-11","Nottingham Centre",9,"V",52.95473,-1.146447,41
"2014-01-11","Oxford St Ebbes",15,"V",51.744806,-1.260278,58
"2014-01-11","Port Talbot Margam",10,"V",51.58395,-3.770822,5
"2014-01-11","Portsmouth",15,"V",50.82881,-1.068583,5
"2014-01-11","Preston",8,"V",53.76559,-2.680353,40
"2014-01-11","Reading New Town",17,"V",51.45309,-0.944067,58
"2014-01-11","Salford Eccles",14,"V",53.48481,-2.334139,30
"2014-01-11","Saltash Callington Road",12,"V",50.411463,-4.227678,65
"2014-01-11","Sandy Roadside",12,"V",52.132417,-0.300306,22
"2014-01-11","Sheffield Devonshire Green",6,"V",53.378622,-1.478096,89
"2014-01-11","Southampton Centre",21,"V",50.90814,-1.395778,7
"2014-01-11","Southend-on-Sea",7,"V",51.544206,0.678408,37
"2014-01-11","Stanford-le-Hope Roadside",14,"V",51.518167,0.439548,18
"2014-01-11","Stockton-on-Tees Eaglescliffe",4,"V",54.516667,-1.358547,29
"2014-01-11","Stoke-on-Trent Centre",12,"V",53.02821,-2.175133,172
"2014-01-11","Storrington Roadside",11,"V",50.916932,-0.449548,41
"2014-01-11","Sunderland Silksworth",4,"V",54.88361,-1.406878,110
"2014-01-11","Swansea Roadside",10,"V",51.632696,-3.947374,61
"2014-01-11","Wigan Centre",12,"V",53.54914,-2.638139,45
"2014-01-11","York Bootham",8,"V",53.967513,-1.086514,15
"2014-01-11","York Fishergate",10,"V",53.951889,-1.075861,16
"2014-01-12","Aberdeen",8,"V",57.15736,-2.094278,20
"2014-01-12","Auchencorth Moss",4,"V",55.79216,-3.2429,260
"2014-01-12","Barnstaple A39",8,"V",51.074793,-4.041924,13
"2014-01-12","Belfast Centre",9,"V",54.59965,-5.928833,10
"2014-01-12","Birmingham Acocks Green",14,"V",52.437165,-1.829999,134
"2014-01-12","Birmingham Tyburn",16,"V",52.511722,-1.830583,93
"2014-01-12","Bristol St Paul's",16,"V",51.462839,-2.584482,15
"2014-01-12","Camden Kerbside",24,"V",51.54421,-0.175269,50
"2014-01-12","Cardiff Centre",15,"V",51.48178,-3.17625,12
"2014-01-12","Carlisle Roadside",10,"V",54.894834,-2.945307,11
"2014-01-12","Chatham Roadside",12,"V",51.374264,0.54797,80
"2014-01-12","Chepstow A48",15,"V",51.638094,-2.678731,67
"2014-01-12","Chesterfield",20,"V",53.230583,-1.433611,86
"2014-01-12","Chesterfield Roadside",15,"V",53.231722,-1.456944,96
"2014-01-12","Derry",13,"V",55.001225,-7.329115,32
"2014-01-12","Eastbourne",16,"V",50.805778,0.271611,7
"2014-01-12","Edinburgh St Leonards",10,"V",55.945589,-3.182186,81
"2014-01-12","Glasgow Kerbside",20,"V",55.85917,-4.258889,10
"2014-01-12","Glasgow Townhead",8,"V",55.865782,-4.243631,40
"2014-01-12","Grangemouth",8,"V",56.010319,-3.704399,4
"2014-01-12","Haringey Roadside",27,"V",51.5993,-0.068218,10
"2014-01-12","Harwell",14,"V",51.571078,-1.325283,126
"2014-01-12","Hull Freetown",16,"V",53.74878,-0.341222,4
"2014-01-12","Leamington Spa",15,"V",52.28881,-1.533119,55
"2014-01-12","Leamington Spa Rugby Road",16,"V",52.294884,-1.542911,66
"2014-01-12","Leeds Centre",19,"V",53.80378,-1.546472,78
"2014-01-12","Leeds Headingley Kerbside",20,"V",53.819972,-1.576361,85
"2014-01-12","Leicester University",15,"V",52.619823,-1.127311,83
"2014-01-12","London Bloomsbury",21,"V",51.52229,-0.125889,20
"2014-01-12","London Eltham",16,"V",51.45258,0.070766,60
"2014-01-12","London Harlington",26,"V",51.48879,-0.441614,35
"2014-01-12","London Harrow Stanmore",22,"V",51.617333,-0.298777,79
"2014-01-12","London Marylebone Road",24,"V",51.52253,-0.154611,35
"2014-01-12","London N. Kensington",23,"V",51.52105,-0.213492,5
"2014-01-12","Manchester Piccadilly",11,"V",53.48152,-2.237881,57
"2014-01-12","Middlesbrough",10,"V",54.569297,-1.220874,10
"2014-01-12","Newcastle Centre",12,"V",54.97825,-1.610528,45
"2014-01-12","Newport",16,"V",51.601203,-2.977281,24
"2014-01-12","Norwich Lakenfields",16,"V",52.614193,1.301976,36
"2014-01-12","Nottingham Centre",15,"V",52.95473,-1.146447,41
"2014-01-12","Oxford St Ebbes",21,"V",51.744806,-1.260278,58
"2014-01-12","Port Talbot Margam",14,"V",51.58395,-3.770822,5
"2014-01-12","Portsmouth",15,"V",50.82881,-1.068583,5
"2014-01-12","Preston",12,"V",53.76559,-2.680353,40
"2014-01-12","Reading New Town",24,"V",51.45309,-0.944067,58
"2014-01-12","Salford Eccles",15,"V",53.48481,-2.334139,30
"2014-01-12","Saltash Callington Road",11,"V",50.411463,-4.227678,65
"2014-01-12","Sandy Roadside",20,"V",52.132417,-0.300306,22
"2014-01-12","Sheffield Devonshire Green",16,"V",53.378622,-1.478096,89
"2014-01-12","Southampton Centre",17,"V",50.90814,-1.395778,7
"2014-01-12","Southend-on-Sea",14,"V",51.544206,0.678408,37
"2014-01-12","Stanford-le-Hope Roadside",19,"V",51.518167,0.439548,18
"2014-01-12","Stockton-on-Tees Eaglescliffe",11,"V",54.516667,-1.358547,29
"2014-01-12","Stoke-on-Trent Centre",16,"V",53.02821,-2.175133,172
"2014-01-12","Storrington Roadside",19,"V",50.916932,-0.449548,41
"2014-01-12","Sunderland Silksworth",13,"V",54.88361,-1.406878,110
"2014-01-12","Swansea Roadside",12,"V",51.632696,-3.947374,61
"2014-01-12","Wigan Centre",15,"V",53.54914,-2.638139,45
"2014-01-12","York Bootham",18,"V",53.967513,-1.086514,15
"2014-01-12","York Fishergate",18,"V",53.951889,-1.075861,16
"2014-01-13","Aberdeen",13,"V",57.15736,-2.094278,20
"2014-01-13","Auchencorth Moss",4,"V",55.79216,-3.2429,260
"2014-01-13","Barnstaple A39",3,"V",51.074793,-4.041924,13
